mz__rtMin	putative_mw	exact_mass	compoundID	compound	pathwayID	pathway	annotation	lcms_run
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map00515	Mannose type O-glycan biosynthesis	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map04382	Cornified envelope formation	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map04261	Adrenergic signaling in cardiomyocytes	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map05207	Chemical carcinogenesis - receptor activation	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map00051	Fructose and mannose metabolism	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map00943	Isoflavonoid biosynthesis	putative_single	high-bps-wk07-wk22
275.07567__1.631	138.04155	138.0429	C00785	Urocanate; Urocanic acid; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol; tRNA(Tyr)	map04081	Hormone signaling	putative_single	high-bps-wk07-wk22
275.13015__1.522	276.13794	276.1362	C09548	(-)-Laudanidine; (R)-Laudanine; 5-[((1R)-6,7-Dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl)methyl]-2-methoxyphenol; Scorpioidin	NA	NA	putative_single	high-bps-wk07-wk22
275.13022__1.494	276.13795	276.1362	C09548	(-)-Laudanidine; (R)-Laudanine; 5-[((1R)-6,7-Dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl)methyl]-2-methoxyphenol; Scorpioidin	NA	NA	putative_single	high-dinp-wk07-wk22
275.16531__1.539	276.17275	276.1725	C20000	Onchidal; [E,(+)]-2-[(E)-2-Acetoxyethenyl]-4-(2,2-dimethyl-6-methylenecyclohexyl)-2-butenal; Ciguatoxin 3C; Gambierol	NA	NA	putative_single	high-dinp-wk07-wk22
275.16548__1.598	276.17272	276.1725	C20000	Onchidal; [E,(+)]-2-[(E)-2-Acetoxyethenyl]-4-(2,2-dimethyl-6-methylenecyclohexyl)-2-butenal; Ciguatoxin 3C; Gambierol	NA	NA	putative_single	high-bps-wk07-wk22
277.21707__1.856	278.22414	278.2246	C08364	Punicic acid; cis-9,trans-11,cis-13-Octadecatrienoic acid; Trichosanic acid; (9Z,11E,13Z)-Octadeca-9,11,13-trienoic acid; Sterculic acid	map01060	Biosynthesis of plant secondary metabolites	putative_single	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C09538	Qing Hau Sau; Artemisinin; Isoboldine; 2,10-Dimethoxy-6aalpha-aporphine-1,9-diol; Radiatin	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C09538	Qing Hau Sau; Artemisinin; Isoboldine; 2,10-Dimethoxy-6aalpha-aporphine-1,9-diol; Radiatin	map00950	Isoquinoline alkaloid biosynthesis	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map01110	Biosynthesis of secondary metabolites	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map01240	Biosynthesis of cofactors	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00785	Lipoic acid metabolism	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00010	Glycolysis / Gluconeogenesis	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00020	Citrate cycle (TCA cycle)	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00620	Pyruvate metabolism	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map01210	2-Oxocarboxylic acid metabolism	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00280	Valine, leucine and isoleucine degradation	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00310	Lysine degradation	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00640	Propanoate metabolism	putative_multi	high-dinp-wk07-wk22
281.13913__1.221	282.14645	282.1467	C15971	Dihydrophaseic acid; (-)-Dihydrophaseic acid; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine; (S)-2-Methylbutanoyl-CoA	map00906	Carotenoid biosynthesis	putative_multi	high-dinp-wk07-wk22
283.22849__2.219	284.23565	284.2351	C14996	6-Hydroxy-4',5,7-trimethoxyflavanone; 2,3-Dihydro-6-hydroxy-2-(4-methoxyphenyl)-5,7-dimethoxy-4H-1-benzopyran-4-one; 12-(2,3-Dihydroxycyclopentyl)-2-dodecanone	NA	NA	putative_single	high-bps-wk07-wk22
283.2285__2.445	284.23574	284.2351	C14996	6-Hydroxy-4',5,7-trimethoxyflavanone; 2,3-Dihydro-6-hydroxy-2-(4-methoxyphenyl)-5,7-dimethoxy-4H-1-benzopyran-4-one; 12-(2,3-Dihydroxycyclopentyl)-2-dodecanone	NA	NA	putative_single	high-bps-wk07-wk22
285.09848__1.148	286.1055	286.1053	C17599	2(5H)-Furanone; gamma-Crotonolactone; Butenolide; Methylarbutin	NA	NA	putative_single	high-bps-wk07-wk22
285.09853__1.363	286.10571	286.1053	C17599	2(5H)-Furanone; gamma-Crotonolactone; Butenolide; Methylarbutin	NA	NA	putative_single	high-bps-wk07-wk22
286.10147__9.032	287.10875	287.1059	C09238	Rutaecarpine; Rutecarpine; Sarpagine	map01100	Metabolic pathways	putative_single	low-select
286.10147__9.032	287.10875	287.1059	C09238	Rutaecarpine; Rutecarpine; Sarpagine	map01110	Biosynthesis of secondary metabolites	putative_single	low-select
286.10147__9.032	287.10875	287.1059	C09238	Rutaecarpine; Rutecarpine; Sarpagine	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_single	low-select
286.10147__9.032	287.10875	287.1059	C09238	Rutaecarpine; Rutecarpine; Sarpagine	map00901	Indole alkaloid biosynthesis	putative_single	low-select
287.0562__1.298	288.06348	288.0634	C10083	2-O-Methylswertianin; 1,8-Dihydroxy-2,6-dimethoxyxanthone; Quercetin 3'-methyl ether; Morellin	NA	NA	putative_single	high-bps-wk07-wk22
287.05633__1.562	288.0635	288.0634	C10083	2-O-Methylswertianin; 1,8-Dihydroxy-2,6-dimethoxyxanthone; Quercetin 3'-methyl ether; Morellin	NA	NA	putative_single	high-bps-wk07-wk22
291.14625__1.249	292.15472	292.1576	C16726	Cinchoninone; Cinchonan-9-one; Cinchonamine	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_single	high-bps-wk07-wk22
291.14625__1.249	292.15472	292.1576	C16726	Cinchoninone; Cinchonan-9-one; Cinchonamine	map00996	Biosynthesis of various alkaloids	putative_single	high-bps-wk07-wk22
291.16029__1.568	292.16757	292.1675	C09741	Verrucarin A; Muconomycin A; DON; Trichodermin	NA	NA	putative_single	high-dinp-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01240	Biosynthesis of cofactors	putative_single	high-bps-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00983	Drug metabolism - other enzymes	putative_single	high-bps-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00904	Diterpenoid biosynthesis	putative_single	high-bps-wk07-wk22
292.98658__0.609	293.99386	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00130	Ubiquinone and other terpenoid-quinone biosynthesis	putative_single	high-bps-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map01240	Biosynthesis of cofactors	putative_single	high-dinp-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00983	Drug metabolism - other enzymes	putative_single	high-dinp-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00904	Diterpenoid biosynthesis	putative_single	high-dinp-wk07-wk22
292.98665__0.644	293.99393	293.994	C13249	Sodium citrate; Trisodium citrate dihydrate; Aspoxicillin	map00130	Ubiquinone and other terpenoid-quinone biosynthesis	putative_single	high-dinp-wk07-wk22
293.17599__2.486	234.16206	234.162	C09721	Lonchocarpol A; Senegalensin; 6,8-Diprenylnaringenin; Sclerosporin	map01100	Metabolic pathways	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C09721	Lonchocarpol A; Senegalensin; 6,8-Diprenylnaringenin; Sclerosporin	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C09721	Lonchocarpol A; Senegalensin; 6,8-Diprenylnaringenin; Sclerosporin	map01061	Biosynthesis of phenylpropanoids	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C09721	Lonchocarpol A; Senegalensin; 6,8-Diprenylnaringenin; Sclerosporin	map00941	Flavonoid biosynthesis	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C09721	Lonchocarpol A; Senegalensin; 6,8-Diprenylnaringenin; Sclerosporin	map00909	Sesquiterpenoid and triterpenoid biosynthesis	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C17609	Chrysantherol	NA	NA	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C20404	Cannabigerolate; CBGA; 4-Prenyl-L-abrine; 1-Deoxypentalenate	map01100	Metabolic pathways	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C20404	Cannabigerolate; CBGA; 4-Prenyl-L-abrine; 1-Deoxypentalenate	map00998	Biosynthesis of various antibiotics	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C20404	Cannabigerolate; CBGA; 4-Prenyl-L-abrine; 1-Deoxypentalenate	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C20404	Cannabigerolate; CBGA; 4-Prenyl-L-abrine; 1-Deoxypentalenate	map00999	Biosynthesis of various plant secondary metabolites	putative_multi	high-wk40
293.17599__2.486	234.16206	234.162	C20404	Cannabigerolate; CBGA; 4-Prenyl-L-abrine; 1-Deoxypentalenate	map00901	Indole alkaloid biosynthesis	putative_multi	high-wk40
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04750	Inflammatory mediator regulation of TRP channels	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04270	Vascular smooth muscle contraction	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04726	Serotonergic synapse	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map00590	Arachidonic acid metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map00591	Linoleic acid metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04913	Ovarian steroidogenesis	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map03320	PPAR signaling pathway	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map01110	Biosynthesis of secondary metabolites	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map00592	alpha-Linolenic acid metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map01110	Biosynthesis of secondary metabolites	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map00592	alpha-Linolenic acid metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01110	Biosynthesis of secondary metabolites	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00625	Chloroalkane and chloroalkene degradation	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01120	Microbial metabolism in diverse environments	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00232	Caffeine metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00592	alpha-Linolenic acid metabolism	putative_multi	high-dinp-wk07-wk22
293.21204__1.667	294.21932	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00942	Anthocyanin biosynthesis	putative_multi	high-dinp-wk07-wk22
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map01100	Metabolic pathways	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04750	Inflammatory mediator regulation of TRP channels	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04270	Vascular smooth muscle contraction	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04726	Serotonergic synapse	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map00590	Arachidonic acid metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map00591	Linoleic acid metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map04913	Ovarian steroidogenesis	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C14765	13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	map03320	PPAR signaling pathway	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map01100	Metabolic pathways	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16316	13(S)-HOT; (9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid; (9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid; 13(S)-HOTrE; (+)-7-Isojasmonic acid	map00592	alpha-Linolenic acid metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map01100	Metabolic pathways	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16326	9(S)-HOT; (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid; 9(S)-HOTrE; OPC8-CoA	map00592	alpha-Linolenic acid metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01100	Metabolic pathways	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00625	Chloroalkane and chloroalkene degradation	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map01120	Microbial metabolism in diverse environments	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00232	Caffeine metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00592	alpha-Linolenic acid metabolism	putative_multi	high-wk40
293.21224__2.686	294.21946	294.2195	C16346	17-Hydroxylinolenic acid; (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid; Deinoxanthin	map00942	Anthocyanin biosynthesis	putative_multi	high-wk40
295.22731__1.875	296.23481	296.2351	C14825	9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid; (9S,10E,12Z)-9-Hydroperoxy-10,12-octadecadienoate; GDP-4-keto-6-L-deoxygalactose	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
295.22731__1.875	296.23481	296.2351	C14825	9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid; (9S,10E,12Z)-9-Hydroperoxy-10,12-octadecadienoate; GDP-4-keto-6-L-deoxygalactose	map00591	Linoleic acid metabolism	putative_single	high-dinp-wk07-wk22
